Model,SSE,MSE,RMSE,MAE,MeanError,MedianAE,R2,Training_time,Gain_vs_Analytic,Gain_Incremental,rank,added_features
3F+vix_lag+gamma+theta+rho,10.11412525177002,8.396879437920831e-05,0.00916344882559,0.0057994271628558,0.0008817328489385,0.0041747614741325,-0.0567444321386774,12.5s,-20.77%,-4.78%,25,4
3F+vix_lag+gamma+vega+rho,10.157022476196287,8.432493276266938e-05,0.0091828608158171,0.0057034329511225,-0.0008481574477627,0.0042040199041366,-0.06122642162746,12.4s,-21.28%,-0.42%,27,4
3F+vix_lag+theta+vega+rho,10.139615058898926,8.418041410116086e-05,0.009174988506868,0.0057901293039321,-0.0008736903546378,0.0041893273591995,-0.0594076591691166,12.7s,-21.08%,0.17%,26,4
3F+vix_mom_lag+vix_mom+gamma+theta,9.561427116394045,7.938022196905001e-05,0.0089095578997529,0.0057494775392115,-0.0009395521483384,0.0041202902793884,0.0010025961680738,12.6s,-14.17%,5.70%,11,4
3F+vix_mom_lag+vix_mom+gamma+vega,9.817014694213867,8.150214356222752e-05,0.0090278537627847,0.0056796506978571,-1.9339388018124737e-05,0.004094511270523,-0.0257017151847682,12.8s,-17.22%,-2.67%,18,4
3F+vix_mom_lag+vix_mom+gamma+rho,10.273271560668944,8.529004790885045e-05,0.0092352611175239,0.0059402459301054,0.0016583038959652,0.0043757259845733,-0.073372363041049,12.4s,-22.67%,-4.65%,32,4
3F+vix_mom_lag+vix_mom+theta+vega,8.815420150756836,7.318677429624358e-05,0.0085549269018644,0.0053587337024509,0.0001454090379411,0.0038543790578842,0.0789469252770914,12.7s,-5.26%,14.19%,4,4
3F+vix_mom_lag+vix_mom+theta+rho,9.681452751159668,8.037669053108457e-05,0.0089653048208683,0.0057873222976922,-0.0007234258227981,0.0041991621255874,-0.0115379269216799,12.7s,-15.61%,-9.82%,14,4
3F+vix_mom_lag+vix_mom+vega+rho,8.782154083251953,7.291059504073816e-05,0.0085387701128873,0.0053383419290184,0.0007663068827241,0.0038306415081024,0.0824226318498158,12.7s,-4.87%,9.29%,3,4
3F+vix_mom_lag+gamma+theta+vega,10.202362060546877,8.47013479385549e-05,0.0092033335231618,0.0058409245684742,0.0002629283408168,0.0042276829481124,-0.0659635938618634,12.3s,-21.83%,-16.17%,28,4
3F+vix_mom_lag+gamma+theta+rho,10.383054733276367,8.62014822066763e-05,0.0092844753328702,0.005863279569894,0.0015248819254338,0.0042397379875183,-0.0848427327969614,12.7s,-23.98%,-1.77%,34,4
3F+vix_mom_lag+gamma+vega+rho,12.30009937286377,0.0001021170382384,0.0101052975333972,0.0065531893633306,0.0004856212763115,0.0048343837261199,-0.2851394661887845,12.3s,-46.87%,-18.46%,86,4
3F+vix_mom_lag+theta+vega+rho,10.015358924865724,8.314882337934697e-05,0.0091185976651756,0.005678997375071,-0.000174007989699,0.0040962547063827,-0.046425124888588,12.7s,-19.59%,18.57%,21,4
