model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+gamma+vega+rho,-5.0975268095498905e-05,0.011261805891990662,3.6224207878112793,75.9967269897461,79.4082240911242,-0.015859469771385193,-0.005848973989486694,-0.00010009109973907471,0.005587942898273468,0.014978714287281036
3F+theta+vega+rho,-0.0010848419042304158,0.010081455111503601,4.154991149902344,93.97870635986328,80.71331910901527,-0.01457274705171585,-0.005996353924274445,-0.001177951693534851,0.0035698823630809784,0.012079566717147827
3F+iv_lag+vix_lag+vix_mom_lag+vix_mom,0.0014088955940678716,0.00849586445838213,1.0009900331497192,15.854462623596191,76.2127338087687,-0.011195436120033264,-0.00316426157951355,0.0013401210308074951,0.0058049894869327545,0.013996873050928116
3F+iv_lag+vix_lag+vix_mom_lag+gamma,-0.0004739555297419429,0.009249791502952576,0.5072833895683289,9.686447143554688,75.83581705423782,-0.014874249696731567,-0.005480147898197174,-0.00044752657413482666,0.0045041367411613464,0.01345565915107727
3F+iv_lag+vix_lag+vix_mom_lag+theta,0.0009448066703043878,0.008642715401947498,0.6978539824485779,13.804131507873535,76.88105536691269,-0.012061841785907745,-0.0036052167415618896,0.0008959770202636719,0.005339831113815308,0.013948366045951843
3F+iv_lag+vix_lag+vix_mom_lag+vega,-0.0011251436080783606,0.008918315172195435,0.38768649101257324,11.210528373718262,76.8088268258462,-0.014797233045101166,-0.005739189684391022,-0.0010298490524291992,0.0036133751273155212,0.011940188705921173
3F+iv_lag+vix_lag+vix_mom_lag+rho,-0.00020085794676560909,0.008968832902610302,0.6371201872825623,11.158111572265625,76.78392043237498,-0.013776853680610657,-0.004976782947778702,-0.00019969046115875244,0.0045127272605896,0.013041123747825623
3F+iv_lag+vix_lag+vix_mom+gamma,0.0010346706258133054,0.009522272273898125,0.5924028754234314,9.825275421142578,75.86321408705615,-0.013390496373176575,-0.004203304648399353,0.0009518861770629883,0.00612446665763855,0.015523932874202728
3F+iv_lag+vix_lag+vix_mom+theta,-0.0005715084844268858,0.008996889926493168,0.6161673069000244,10.02287769317627,76.70588039949855,-0.014109663665294647,-0.005367361009120941,-0.0007089972496032715,0.004038199782371521,0.013189055025577545
3F+iv_lag+vix_lag+vix_mom+vega,0.0003619118651840836,0.008962824940681458,0.8086808323860168,13.096148490905762,76.48255307137343,-0.013054952025413513,-0.004497993737459183,0.00022995471954345703,0.005052797496318817,0.013883642852306366
3F+iv_lag+vix_lag+vix_mom+rho,-0.0012717443751171231,0.008974147960543633,0.6608747839927673,12.187987327575684,76.49168541564619,-0.015043243765830994,-0.005993526428937912,-0.0012241601943969727,0.0034570246934890747,0.011917009949684143
3F+iv_lag+vix_lag+gamma+theta,0.001551952795125544,0.008298827335238457,0.3283780813217163,6.615705966949463,74.70423657752944,-0.011268645524978638,-0.0030043721199035645,0.0015137642621994019,0.006032083183526993,0.01430356502532959
3F+iv_lag+vix_lag+gamma+vega,-0.0007130451267585158,0.010073008015751839,0.2374361902475357,6.394564628601074,74.71170849557082,-0.01650208607316017,-0.006355017423629761,-0.0006471201777458191,0.005004972219467163,0.014592371881008148
3F+iv_lag+vix_lag+gamma+rho,4.230831109452993e-05,0.008718252182006836,0.21592958271503448,9.159194946289062,75.97529285767656,-0.013526730239391327,-0.004647403955459595,0.00013193488121032715,0.004899919033050537,0.012853622436523438
3F+iv_lag+vix_lag+theta+vega,0.0009525471832603216,0.008947880938649178,0.5713309645652771,11.394537925720215,76.35802110401741,-0.012558430433273315,-0.003814496099948883,0.0008993744850158691,0.005668357014656067,0.014370448887348175
3F+iv_lag+vix_lag+theta+rho,0.0005161260487511754,0.008758067153394222,0.843643069267273,12.583035469055176,77.42733559704776,-0.012404628098011017,-0.004163175821304321,0.00034849345684051514,0.0049546994268894196,0.013731293380260468
3F+iv_lag+vix_lag+vega+rho,0.002700745826587081,0.008649472147226334,0.8184196949005127,14.698503494262695,74.44437987231322,-0.010085150599479675,-0.0019383952021598816,0.002619147300720215,0.007165692746639252,0.01548377051949501
3F+iv_lag+vix_mom_lag+vix_mom+gamma,-0.0007266615866683424,0.009054680354893208,0.7022887468338013,11.14039421081543,76.0882018414127,-0.014610175043344498,-0.005616284906864166,-0.0007079094648361206,0.004058871418237686,0.012871697545051575
3F+iv_lag+vix_mom_lag+vix_mom+theta,0.00041721900925040245,0.008484539575874805,0.8710216283798218,15.519062042236328,77.23306572797237,-0.01240464299917221,-0.003977760672569275,0.00037460029125213623,0.004739642143249512,0.012994438409805298
