combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+vix_lag+vix_mom_lag+gamma,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, gamma",49.610496520996094,0.014377037454351552,20.195317250929268,8.121447442999965,100
3F+vix_mom_lag+theta+vega,6,"delta, T, spy_ret, vix_mom_lag, theta, vega",49.65214920043945,0.014383071625858371,20.128313711321088,8.102363702000048,100
3F+vix_lag+gamma+theta,6,"delta, T, spy_ret, vix_lag, gamma, theta",49.719757080078125,0.014392860509126401,20.019557988958624,8.109538138999937,100
3F+vix_mom_lag+vix_mom+rho,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, rho",49.802249908447266,0.014404795560375385,19.886857966609796,8.252329183000029,100
3F+gamma+theta,5,"delta, T, spy_ret, gamma, theta",49.8062858581543,0.014405379227305365,19.880365637192675,8.290857962000018,100
3F+vix_lag+vix_mom+theta,6,"delta, T, spy_ret, vix_lag, vix_mom, theta",49.82682418823242,0.014408349052638561,19.847327166888583,8.264698969000051,100
3F+vix_mom+theta+vega,6,"delta, T, spy_ret, vix_mom, theta, vega",50.01585388183594,0.014435653898780534,19.543249284463073,8.307816056000092,100
3F+vix_mom_lag+theta,5,"delta, T, spy_ret, vix_mom_lag, theta",50.02341079711914,0.014436744401939433,19.53109304195333,8.28744187999996,100
3F+vix_lag+vix_mom+vega,6,"delta, T, spy_ret, vix_lag, vix_mom, vega",50.14976501464844,0.014454965801322441,19.32783649442684,8.177251629000011,100
3F+vix_lag+vix_mom_lag+vega,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, vega",50.15114212036133,0.014455164265655488,19.325621247810986,8.247688838000045,100
3F+vix_lag+theta+vega,6,"delta, T, spy_ret, vix_lag, theta, vega",50.19750213623047,0.01446184394250056,19.251045369355246,8.30660693499999,100
3F+vix_mom+vega+rho,6,"delta, T, spy_ret, vix_mom, vega, rho",50.55446243286133,0.014513172782921838,18.676830128139432,8.373280853000097,100
3F+gamma+theta+vega,6,"delta, T, spy_ret, gamma, theta, vega",50.73294448852539,0.014538769520789932,18.389719439322928,8.331678322000016,100
3F+vix_lag+vix_mom+gamma,6,"delta, T, spy_ret, vix_lag, vix_mom, gamma",50.83315658569336,0.01455312155406627,18.228515758994423,8.307030842000017,100
3F+gamma+theta+rho,6,"delta, T, spy_ret, gamma, theta, rho",50.85824203491211,0.014556711991764023,18.188162679365938,8.366908060000014,100
3F+vix_mom+gamma,5,"delta, T, spy_ret, vix_mom, gamma",50.992645263671875,0.014575933833957711,17.97195829150854,8.126639952999994,100
3F+vix_lag+vix_mom+rho,6,"delta, T, spy_ret, vix_lag, vix_mom, rho",51.056907653808594,0.014585115446507008,17.868584207046645,8.138908811999954,100
3F+vix_lag+theta,5,"delta, T, spy_ret, vix_lag, theta",51.101219177246094,0.014591443175206165,17.797303584637213,8.076256718999957,100
3F+vix_mom_lag+gamma,5,"delta, T, spy_ret, vix_mom_lag, gamma",52.220458984375,0.014750371539019504,15.996866499911578,8.127354344999958,100
3F+vix_lag+gamma+rho,6,"delta, T, spy_ret, vix_lag, gamma, rho",52.228492736816406,0.01475150611614107,15.98394320524953,8.210301924000078,100
3F+vix_mom+gamma+rho,6,"delta, T, spy_ret, vix_mom, gamma, rho",52.69528579711914,0.014817280399325916,15.233048239480308,8.288182485000107,100
3F+vix_lag+gamma,5,"delta, T, spy_ret, vix_lag, gamma",52.898128509521484,0.014845771472799838,14.906750390306822,8.16322926800001,100
3F+vix_mom_lag+vega,5,"delta, T, spy_ret, vix_mom_lag, vega",52.90532684326172,0.014846781538613428,14.895170971015615,8.185597991999998,100
3F+vix_mom_lag+vix_mom+vega,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, vega",53.143489837646484,0.014880161763774468,14.512056034816556,8.337947964000023,100
3F+theta+vega+rho,6,"delta, T, spy_ret, theta, vega, rho",53.15397262573242,0.014881629280223596,14.495193160300278,8.283970589999853,100
3F+vix_mom+theta,5,"delta, T, spy_ret, vix_mom, theta",53.263282775878906,0.014896923317369751,14.319354124905793,8.154427857999963,100
3F+vix_mom_lag,4,"delta, T, spy_ret, vix_mom_lag",53.7254638671875,0.014961416195155423,13.575878087553662,8.012700110000026,100
3F+vix_mom_lag+vega+rho,6,"delta, T, spy_ret, vix_mom_lag, vega, rho",53.72895812988281,0.014961902726724404,13.570257129381568,8.029118872000026,100
3F+vix_lag+rho,5,"delta, T, spy_ret, vix_lag, rho",54.10777282714844,0.015014554348503368,12.960886353921296,8.075359289999994,100
3F+theta,4,"delta, T, spy_ret, theta",54.58481979370117,0.015080597810336058,12.193496698668904,8.222263078000026,100
3F+gamma+vega,5,"delta, T, spy_ret, gamma, vega",54.97229766845703,0.015134029008002522,11.570190119705547,8.048108270000057,100
3F+vix_mom+gamma+vega,6,"delta, T, spy_ret, vix_mom, gamma, vega",55.44485855102539,0.015198938484112662,10.810016891102038,8.251782049999974,100
3F+vix_mom+vega,5,"delta, T, spy_ret, vix_mom, vega",55.5423698425293,0.01521229785683968,10.653157794164192,8.120924231000004,100
3F+vix_mom_lag+rho,5,"delta, T, spy_ret, vix_mom_lag, rho",55.5517692565918,0.015213584988068686,10.638037662137945,8.120466147999991,100
3F+vix_mom_lag+gamma+rho,6,"delta, T, spy_ret, vix_mom_lag, gamma, rho",55.69324493408203,0.01523294516008597,10.410456356757546,8.015998570999955,100
3F+vix_mom_lag+gamma+vega,6,"delta, T, spy_ret, vix_mom_lag, gamma, vega",56.55369567871094,0.015350167279144098,9.026313816131093,8.182358405000059,100
3F+vix_lag+gamma+vega,6,"delta, T, spy_ret, vix_lag, gamma, vega",56.810672760009766,0.015385002936018343,8.612934070210676,8.241117680999992,100
3F+theta+vega,5,"delta, T, spy_ret, theta, vega",57.87239456176758,0.015528100868110606,6.9050218843047295,8.211939475000008,100
3F,3,"delta, T, spy_ret",59.041412353515625,0.015684149967699994,5.0245106912956246,9.083326703000012,100
