model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+vix_lag+gamma+vega,0.00034510099794715643,0.01625540480017662,5.657661437988281,92.42082977294922,88.25440968594431,-0.018269775435328484,-0.005279541015625,1.905113458633423e-05,0.0051234010607004166,0.017164060845971107
3F+vix_lag+gamma+rho,0.00041099597001448274,0.016106542199850082,5.4093780517578125,84.8637924194336,87.88642369860487,-0.018076252192258835,-0.005435682833194733,5.827099084854126e-05,0.005271945148706436,0.017510131001472473
3F+vix_lag+theta+vega,-0.0010140135418623686,0.0162019245326519,5.920422554016113,98.6295166015625,88.40959375576179,-0.01925777457654476,-0.006385665386915207,-0.0013310164213180542,0.0035264752805233,0.015267853625118732
3F+vix_lag+theta+rho,-0.00020983591093681753,0.016640301793813705,5.692920207977295,91.73126983642578,87.75812795771618,-0.019636953249573708,-0.006230846047401428,-0.000408172607421875,0.004909578710794449,0.017076093703508377
3F+vix_lag+vega+rho,0.0005272183334454894,0.016331221908330917,6.482115745544434,109.49928283691406,89.16093048982853,-0.0172119140625,-0.0049010030925273895,5.488097667694092e-05,0.004806298762559891,0.017021194100379944
3F+iv_lag+d_iv_lag+vix_mom_lag,0.0005705291405320168,0.01229152176529169,3.3944621086120605,94.80882263183594,82.43500706778933,-0.016711190342903137,-0.004548877477645874,0.0004998780786991119,0.005371468141674995,0.017175287008285522
3F+iv_lag+d_iv_lag+vix_mom,-0.0016172727337107062,0.012509237043559551,2.9270126819610596,83.95630645751953,81.56997111425235,-0.019394490867853165,-0.006857298314571381,-0.0014860928058624268,0.0034967735409736633,0.014964682050049305
3F+iv_lag+d_iv_lag+gamma,-0.00045118352863937616,0.013546498492360115,1.8180339336395264,54.4388313293457,80.59277241718394,-0.020253906026482582,-0.006490975618362427,-0.0002673044800758362,0.005579594522714615,0.018218019977211952
3F+iv_lag+d_iv_lag+theta,-0.0001616838708287105,0.0123811736702919,2.2318458557128906,64.64311981201172,82.84908733329236,-0.017322149127721786,-0.005237886682152748,-0.00032667815685272217,0.004606651142239571,0.016620177775621414
3F+iv_lag+d_iv_lag+vega,-0.0011503027053549886,0.012470816262066364,1.6894863843917847,51.46244430541992,81.95562657488784,-0.018522834405303,-0.006236851215362549,-0.001325070858001709,0.0036499258130788803,0.016248492524027824
3F+iv_lag+d_iv_lag+rho,0.00122538348659873,0.012114956974983215,2.2288930416107178,62.59275817871094,82.02707270604142,-0.015561873093247414,-0.003935355693101883,0.0009412504732608795,0.0060421377420425415,0.01801367662847042
3F+iv_lag+vix_mom_lag+vix_mom,-0.0014932024059817195,0.013515720143914223,4.985225677490234,148.8658447265625,82.69697621535246,-0.02026970311999321,-0.00717226043343544,-0.0012073665857315063,0.004180908203125,0.01491321437060833
3F+iv_lag+vix_mom_lag+gamma,0.0012025120668113232,0.013025102205574512,4.698352813720703,130.8006134033203,82.19301210743039,-0.01665906049311161,-0.004606373608112335,0.0011123567819595337,0.006481049582362175,0.018394365906715393
3F+iv_lag+vix_mom_lag+theta,-0.0006029868964105844,0.013265814632177353,3.6448421478271484,117.09754943847656,82.88749923176204,-0.01915801130235195,-0.006016343832015991,-0.00042673200368881226,0.00479494035243988,0.016401182860136032
3F+iv_lag+vix_mom_lag+vega,-0.0007011494017206132,0.013119260780513287,3.2281711101531982,114.15554809570312,82.81912605248601,-0.018732335418462753,-0.006140831857919693,-0.000639602541923523,0.00452832318842411,0.016246717423200607
3F+iv_lag+vix_mom_lag+rho,-0.00023721168690826744,0.013131684623658657,3.5971574783325195,116.73902130126953,82.74691168336304,-0.018823718652129173,-0.0056462958455085754,-7.750838994979858e-05,0.005096178501844406,0.01659141667187214
3F+iv_lag+vix_mom+gamma,5.3831274271942675e-05,0.013229252770543098,4.618081569671631,126.16329193115234,82.03168213385779,-0.017773974686861038,-0.00604248046875,-0.00028552114963531494,0.0054931640625,0.01789652183651924
3F+iv_lag+vix_mom+theta,-0.0007303143502213061,0.013447349891066551,3.4804515838623047,114.5036392211914,82.65088193718886,-0.019290480762720108,-0.006400406360626221,-0.000762939453125,0.0047006867825984955,0.016913913190364838
3F+iv_lag+vix_mom+vega,-0.0011585894972085953,0.013367349281907082,3.68336820602417,126.22184753417969,82.7046585950464,-0.019879009574651718,-0.006628919392824173,-0.0010603442788124084,0.00428328663110733,0.015852507203817368
3F+iv_lag+vix_mom+rho,-0.000905057939235121,0.01318508293479681,3.8470144271850586,137.2013397216797,82.50568496097351,-0.01904296875,-0.0064165107905864716,-0.0009179264307022095,0.004335999488830566,0.016357149928808212
3F+iv_lag+gamma+theta,-0.0005481784464791417,0.012177563272416592,3.0847060680389404,104.186767578125,81.11747895027965,-0.017942624166607857,-0.006066162139177322,-0.0005228966474533081,0.004707025364041328,0.016132086515426636
